"id","plot.number","taxpayer.men","taxpayer.women","no.tax.men","no.tax.women","in.russia.men","in.russia.women","total.men","total.women","upper","lower","worker.industrial","worker.other","servants","other","not.present","orthodox","other.christian","other.religion","draft"
331,38,2,4,0,1,0,0,2,5,6,0,0,0,1,0,0,0,0,0,0
332,38,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
333,38,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
334,38,1,4,0,0,0,0,1,4,2,0,0,0,3,0,0,0,0,0,0
335,38,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
336,38,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
337,38,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
338,38,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
339,38,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
340,38,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
341,38,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
342,38,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
343,38,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
344,38,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
345,38,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
346,38,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
347,38,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
348,38,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
349,38,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
350,39,0,4,3,1,0,0,3,5,5,0,0,0,3,0,0,0,0,0,0
351,39,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
352,39,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
353,39,1,1,0,3,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0
354,39,1,1,0,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0
355,39,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
356,40,2,4,0,0,0,0,2,4,3,0,0,0,3,0,0,0,0,0,0
357,40,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
358,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
359,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
360,40,2,3,1,0,0,0,3,3,4,0,0,0,2,0,0,0,0,0,1
361,40,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
362,40,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
363,40,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
364,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
365,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
366,40,1,1,2,2,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0
367,40,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
368,40,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
369,40,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
370,40,2,2,0,2,0,0,2,4,0,0,0,0,6,0,0,0,0,0,0
371,40,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
372,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
373,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
374,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
375,42,1,1,5,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0
376,42,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
377,42,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
378,42,1,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0
379,42,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
380,42,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
381,42,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
382,42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
383,42,0,2,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0
384,42,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
385,42,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
386,42,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
387,42,1,1,2,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0
388,44,1,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0
389,44,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
390,45,2,4,1,1,0,0,3,5,7,0,0,0,1,0,0,0,0,0,0
391,45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
392,45,1,1,0,3,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0
393,45,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0
394,45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
395,45,1,2,0,1,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0
396,45,1,1,2,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0
397,45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
398,45,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
399,45,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
400,45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
401,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
402,45,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
403,45,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
404,45,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
405,45,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
406,45,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
407,45,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
408,45,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
409,45,1,1,1,2,0,0,2,3,0,0,0,0,5,0,0,0,0,0,0
410,45,1,1,2,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0
411,45,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
412,45,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
413,45,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
414,45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
415,46,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
416,46,1,1,0,2,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0
417,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
418,46,1,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
419,46,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
420,46,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0
421,46,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
422,46,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
423,46,1,1,2,3,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0
424,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
425,46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
426,46,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
427,46,1,4,4,2,0,0,5,6,9,0,0,0,2,0,0,0,0,0,0
428,46,3,2,5,1,0,0,8,3,0,11,0,0,0,0,0,0,0,0,0
429,46,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
430,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
431,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
432,46,2,4,4,4,0,0,6,8,11,0,0,0,3,0,0,0,0,0,1
433,46,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
434,46,0,2,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0
435,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
436,46,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
437,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
438,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
439,46,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
440,46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
441,46,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
442,46,1,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
443,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
444,46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
445,46,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0
446,46,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
447,46,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0
448,46,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
449,46,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
450,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
451,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
452,46,1,1,3,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0
453,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
454,46,1,3,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0
455,46,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
456,46,2,1,1,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0
457,46,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
458,46,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
459,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
460,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
461,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
462,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
463,46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
464,46,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
465,46,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
466,46,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
467,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
468,46,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
469,47,2,1,1,3,0,0,3,4,0,5,0,0,2,0,0,0,0,0,1
470,48,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
471,48,1,1,2,1,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0
472,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
473,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
474,48,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
475,48,1,1,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0
476,48,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
477,48,1,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0
478,48,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
479,48,1,1,2,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0
480,48,1,1,0,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0
481,48,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
482,48,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
483,48,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
484,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
485,49,1,2,1,3,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0
486,49,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
487,49,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
488,50,2,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0
489,50,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
490,50,1,1,1,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
491,50,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
492,50,1,1,2,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0
493,50,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
494,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
495,50,1,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
496,50,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
497,50,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
498,50,1,1,0,3,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0
499,50,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
500,50,1,1,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0
501,50,1,1,1,2,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0
502,50,1,1,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0
503,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
504,50,1,2,1,2,0,0,2,4,5,0,0,0,1,0,0,1,0,0,0
505,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
506,51,2,1,0,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
507,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
508,51,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
509,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
510,51,1,1,2,1,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0
511,51,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
512,51,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
513,51,2,2,2,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0
514,51,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
515,51,1,1,0,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0
516,51,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
517,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
518,51,1,2,1,2,0,0,2,4,0,5,0,0,1,0,0,0,0,0,0
519,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
520,52,3,4,0,0,0,0,3,4,5,0,0,0,2,0,0,5,0,0,0
521,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
522,52,1,2,0,3,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0
523,52,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
524,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
525,52,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0
526,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
527,52,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
528,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
529,52,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
530,52,0,2,2,1,0,0,2,3,5,0,0,0,0,0,0,5,0,0,0
531,52,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
532,52,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
533,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
534,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
535,52,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
536,52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
537,52,1,2,2,2,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0
538,52,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
539,53,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
540,53,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
541,53,2,4,0,0,0,0,2,4,5,0,0,0,1,0,0,0,0,0,0
542,53,3,1,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0
543,53,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
544,53,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
545,53,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
546,53,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
547,54,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
548,54,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
549,54,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
550,54,1,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
551,54,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
552,54,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
553,54,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
554,54,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
555,54,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
556,54,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
557,54,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
558,54,1,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
559,54,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
560,54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
561,55,1,2,0,1,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0
562,55,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
563,57,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
564,57,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
565,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
566,57,1,1,2,2,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0
567,57,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
568,57,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
569,57,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
570,57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
571,57,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
572,57,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
573,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
574,57,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
575,57,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
576,57,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
577,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
578,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
579,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
580,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
581,57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
582,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
583,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
584,57,1,1,4,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,0
585,57,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
586,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
587,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
588,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
589,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
590,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
591,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
592,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
593,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
594,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
595,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
596,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
597,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
598,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
599,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
600,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
601,57,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
602,57,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
603,57,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
604,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
605,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
606,58,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
607,58,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
608,58,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
609,58,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
610,59,1,1,2,1,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0
611,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
612,59,1,0,1,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
613,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
614,59,1,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0
615,59,0,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
616,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
617,59,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
618,59,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
619,59,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
620,59,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
621,59,1,1,1,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
622,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
623,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
624,59,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0
625,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
626,59,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
627,59,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
628,60,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
629,60,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
630,60,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
631,60,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
632,60,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
633,60,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
634,60,1,2,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0
635,60,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0
636,60,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
637,60,1,1,2,1,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0
638,60,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
639,60,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
640,60,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
641,60,0,1,2,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
642,60,0,1,2,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
643,60,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
644,60,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
645,60,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
646,60,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
647,60,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
648,60,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
649,61,3,1,0,1,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0
650,61,0,4,0,0,0,0,0,4,3,0,0,0,1,0,0,0,3,0,0
651,61,1,3,0,2,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0
652,61,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
653,61,1,1,4,1,0,0,5,2,0,0,0,7,0,0,0,0,0,0,0
654,61,2,3,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0
655,61,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
656,61,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
657,61,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
658,61,1,2,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0
659,61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
660,61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
